CAISO 5-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
5-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2024-03-25 00:10:00,2024-03-24 17:05:00,2024-03-24 17:10:00,2024-03-24,18,7.19396,-6.31398,-7.97865,7.22613,-6.28321,-7.9481,-0.03228,-0.03228,-0.03228,0.0001,0.0015,0.00173
2024-03-25 00:15:00,2024-03-24 17:10:00,2024-03-24 17:15:00,2024-03-24,18,8.46056,-7.34325,-9.28301,8.46056,-7.34325,-9.28301,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-25 00:20:00,2024-03-24 17:15:00,2024-03-24 17:20:00,2024-03-24,18,0.00341,-1.33224,-1.53105,0.69335,-0.66153,-0.87159,-0.69917,-0.69917,-0.69917,0.00923,0.02846,0.03971
2024-03-25 00:25:00,2024-03-24 17:20:00,2024-03-24 17:25:00,2024-03-24,18,-0.10513,0.12408,0.12426,-0.09366,0.13523,0.13523,-0.01162,-0.01162,-0.01162,0.00015,0.00047,0.00066
2024-03-25 00:30:00,2024-03-24 17:25:00,2024-03-24 17:30:00,2024-03-24,18,-0.06969,0.2957,0.29301,-0.2341,0.13586,0.13586,0.16661,0.16661,0.16661,-0.0022,-0.00678,-0.00946
2024-03-25 00:35:00,2024-03-24 17:30:00,2024-03-24 17:35:00,2024-03-24,18,2.20861,2.18713,2.13631,0.13567,0.13567,0.13567,2.12631,2.12631,2.12631,-0.05337,-0.07485,-0.12566
2024-03-25 00:40:00,2024-03-24 17:35:00,2024-03-24 17:40:00,2024-03-24,18,10.9885,10.92721,10.66063,0.11472,0.16608,0.16608,11.15374,11.15374,11.15374,-0.27996,-0.39261,-0.65919
2024-03-25 00:45:00,2024-03-24 17:40:00,2024-03-24 17:45:00,2024-03-24,18,15.31033,15.15359,14.78268,0.18078,0.18078,0.18078,15.51908,15.51908,15.51908,-0.38953,-0.54627,-0.91718
2024-03-25 00:50:00,2024-03-24 17:45:00,2024-03-24 17:50:00,2024-03-24,18,13.89108,13.81062,13.46477,0.1756,0.1756,0.1756,14.11639,14.11639,14.11639,-0.40091,-0.48137,-0.82722
2024-03-25 00:55:00,2024-03-24 17:50:00,2024-03-24 17:55:00,2024-03-24,18,14.66176,14.57679,14.21157,0.17823,0.17823,0.17823,14.90688,14.90688,14.90688,-0.42336,-0.50832,-0.87354
2024-03-25 01:00:00,2024-03-24 17:55:00,2024-03-24 18:00:00,2024-03-24,18,12.76744,12.69354,12.37593,0.17176,0.17176,0.17176,12.96385,12.96385,12.96385,-0.36817,-0.44207,-0.75968
2024-03-25 01:05:00,2024-03-24 18:00:00,2024-03-24 18:05:00,2024-03-24,19,5.03825,5.09216,4.94824,0.1452,0.1452,0.1452,5.08527,5.08527,5.08527,-0.19222,-0.13832,-0.28223
2024-03-25 01:10:00,2024-03-24 18:05:00,2024-03-24 18:10:00,2024-03-24,19,7.02038,7.09604,6.89403,0.15195,0.15195,0.15195,7.13826,7.13826,7.13826,-0.26983,-0.19416,-0.39617
2024-03-25 01:15:00,2024-03-24 18:10:00,2024-03-24 18:15:00,2024-03-24,19,7.59258,7.67453,7.45574,0.15389,0.15389,0.15389,7.73092,7.73092,7.73092,-0.29223,-0.21028,-0.42907
2024-03-25 01:20:00,2024-03-24 18:15:00,2024-03-24 18:20:00,2024-03-24,19,12.70087,12.78801,12.49147,0.1709,0.1709,0.1709,13.00599,13.00599,13.00599,-0.47602,-0.38888,-0.68542
2024-03-25 01:25:00,2024-03-24 18:20:00,2024-03-24 18:25:00,2024-03-24,19,13.85605,13.95119,13.62741,0.17479,0.17479,0.17479,14.20101,14.20101,14.20101,-0.51976,-0.42461,-0.74839
2024-03-25 01:30:00,2024-03-24 18:25:00,2024-03-24 18:30:00,2024-03-24,19,16.88258,16.99871,16.60354,0.185,0.185,0.185,17.33193,17.33193,17.33193,-0.63435,-0.51822,-0.91339
2024-03-25 01:35:00,2024-03-24 18:30:00,2024-03-24 18:35:00,2024-03-24,19,22.14649,22.28349,21.77888,0.19268,0.19268,0.19268,22.83287,22.83287,22.83287,-0.87907,-0.74207,-1.24667
2024-03-25 01:40:00,2024-03-24 18:35:00,2024-03-24 18:40:00,2024-03-24,19,20.6626,20.79037,20.31976,0.1879,0.1879,0.1879,21.29453,21.29453,21.29453,-0.81984,-0.69207,-1.16268
2024-03-25 01:45:00,2024-03-24 18:40:00,2024-03-24 18:45:00,2024-03-24,19,25.04743,25.20311,24.62968,0.09932,0.09932,0.09932,25.94707,25.94707,25.94707,-0.99896,-0.84328,-1.41671
2024-03-25 01:50:00,2024-03-24 18:45:00,2024-03-24 18:50:00,2024-03-24,19,26.25043,26.29383,25.811,0.10672,0.10672,0.10672,27.12567,27.12567,27.12567,-0.98195,-0.93855,-1.42138
2024-03-25 01:55:00,2024-03-24 18:50:00,2024-03-24 18:55:00,2024-03-24,19,26.9176,26.96193,26.46874,0.21343,0.21343,0.21343,27.70717,27.70717,27.70717,-1.003,-0.95867,-1.45186
2024-03-25 02:00:00,2024-03-24 18:55:00,2024-03-24 19:00:00,2024-03-24,19,27.12781,27.17248,26.67543,0.21412,0.21412,0.21412,27.92456,27.92456,27.92456,-1.01087,-0.96619,-1.46325
2024-03-25 02:05:00,2024-03-24 19:00:00,2024-03-24 19:05:00,2024-03-24,20,25.51943,25.67472,24.99826,0.20883,0.20883,0.20883,26.32133,26.32133,26.32133,-1.01074,-0.85544,-1.5319
2024-03-25 02:10:00,2024-03-24 19:05:00,2024-03-24 19:10:00,2024-03-24,20,25.53012,25.68549,25.00874,0.20887,0.20887,0.20887,26.33242,26.33242,26.33242,-1.01116,-0.8558,-1.53255
2024-03-25 02:15:00,2024-03-24 19:10:00,2024-03-24 19:15:00,2024-03-24,20,25.5328,25.68818,25.01136,0.20888,0.20888,0.20888,26.33519,26.33519,26.33519,-1.01127,-0.85589,-1.53271
2024-03-25 02:20:00,2024-03-24 19:15:00,2024-03-24 19:20:00,2024-03-24,20,26.20523,26.32681,25.61623,0.21096,0.21096,0.21096,27.01826,27.01826,27.01826,-1.02399,-0.90241,-1.61299
2024-03-25 02:25:00,2024-03-24 19:20:00,2024-03-24 19:25:00,2024-03-24,20,26.38845,26.51167,25.79152,0.04384,0.04384,0.04384,27.3824,27.3824,27.3824,-1.03779,-0.91457,-1.63473
2024-03-25 02:30:00,2024-03-24 19:25:00,2024-03-24 19:30:00,2024-03-24,20,26.81791,26.94284,26.21271,0.10863,0.10863,0.10863,27.76144,27.76144,27.76144,-1.05216,-0.92723,-1.65736
2024-03-25 02:35:00,2024-03-24 19:30:00,2024-03-24 19:35:00,2024-03-24,20,27.62169,27.65867,26.9617,0.20959,0.20959,0.20959,28.44759,28.44759,28.44759,-1.03549,-0.99851,-1.69548
2024-03-25 02:40:00,2024-03-24 19:35:00,2024-03-24 19:40:00,2024-03-24,20,27.82119,27.85844,27.15642,0.21023,0.21023,0.21023,28.65396,28.65396,28.65396,-1.043,-1.00575,-1.70778
2024-03-25 02:45:00,2024-03-24 19:40:00,2024-03-24 19:45:00,2024-03-24,20,27.92868,27.96607,27.26132,0.21057,0.21057,0.21057,28.76515,28.76515,28.76515,-1.04705,-1.00966,-1.7144
2024-03-25 02:50:00,2024-03-24 19:45:00,2024-03-24 19:50:00,2024-03-24,20,27.88854,27.93164,27.21325,0.21038,0.21038,0.21038,28.73563,28.73563,28.73563,-1.05747,-1.01437,-1.73276
2024-03-25 02:55:00,2024-03-24 19:50:00,2024-03-24 19:55:00,2024-03-24,20,27.88854,27.93164,27.21325,0.21038,0.21038,0.21038,28.73563,28.73563,28.73563,-1.05747,-1.01437,-1.73276
2024-03-25 03:00:00,2024-03-24 19:55:00,2024-03-24 20:00:00,2024-03-24,20,27.88854,27.93164,27.21325,0.21038,0.21038,0.21038,28.73563,28.73563,28.73563,-1.05747,-1.01437,-1.73276
2024-03-25 03:05:00,2024-03-24 20:00:00,2024-03-24 20:05:00,2024-03-24,21,27.98455,28.02198,27.38269,0.19845,0.19845,0.19845,28.79686,28.79686,28.79686,-1.01077,-0.97333,-1.61262
2024-03-25 03:10:00,2024-03-24 20:05:00,2024-03-24 20:10:00,2024-03-24,21,27.97103,28.00844,27.36946,0.19841,0.19841,0.19841,28.78289,28.78289,28.78289,-1.01028,-0.97286,-1.61184
2024-03-25 03:15:00,2024-03-24 20:10:00,2024-03-24 20:15:00,2024-03-24,21,27.94817,27.98556,27.3471,0.19834,0.19834,0.19834,28.75929,28.75929,28.75929,-1.00945,-0.97206,-1.61052
2024-03-25 03:20:00,2024-03-24 20:15:00,2024-03-24 20:20:00,2024-03-24,21,25.89654,25.99253,25.35526,0.19236,0.19236,0.19236,26.66409,26.66409,26.66409,-0.95991,-0.86392,-1.50119
2024-03-25 03:25:00,2024-03-24 20:20:00,2024-03-24 20:25:00,2024-03-24,21,25.51165,25.60621,24.97845,0.1912,0.1912,0.1912,26.26602,26.26602,26.26602,-0.94558,-0.85102,-1.47878
2024-03-25 03:30:00,2024-03-24 20:25:00,2024-03-24 20:30:00,2024-03-24,21,25.44318,25.53749,24.91142,0.191,0.191,0.191,26.19521,26.19521,26.19521,-0.94303,-0.84872,-1.47479
2024-03-25 03:35:00,2024-03-24 20:30:00,2024-03-24 20:35:00,2024-03-24,21,25.63264,25.77526,25.115,0.18623,0.18623,0.18623,26.41039,26.41039,26.41039,-0.96398,-0.82136,-1.48162
2024-03-25 03:40:00,2024-03-24 20:35:00,2024-03-24 20:40:00,2024-03-24,21,25.60503,25.74749,25.08794,0.18615,0.18615,0.18615,26.38181,26.38181,26.38181,-0.96294,-0.82047,-1.48002
2024-03-25 03:45:00,2024-03-24 20:40:00,2024-03-24 20:45:00,2024-03-24,21,25.64539,25.78808,25.12749,0.18627,0.18627,0.18627,26.42359,26.42359,26.42359,-0.96446,-0.82177,-1.48236
2024-03-25 03:50:00,2024-03-24 20:45:00,2024-03-24 20:50:00,2024-03-24,21,25.63062,25.75465,25.10544,0.18477,0.18477,0.18477,26.39064,26.39064,26.39064,-0.94478,-0.82075,-1.46996
2024-03-25 03:55:00,2024-03-24 20:50:00,2024-03-24 20:55:00,2024-03-24,21,25.6273,25.75133,25.10212,0.18144,0.18144,0.18144,26.39064,26.39064,26.39064,-0.94478,-0.82075,-1.46996
2024-03-25 04:00:00,2024-03-24 20:55:00,2024-03-24 21:00:00,2024-03-24,21,25.79722,25.92205,25.26865,0.18679,0.18679,0.18679,26.56132,26.56132,26.56132,-0.9509,-0.82606,-1.47947
2024-03-25 04:05:00,2024-03-24 21:00:00,2024-03-24 21:05:00,2024-03-24,22,27.49857,27.76417,27.02733,0.02692,0.02692,0.02692,28.55977,28.55977,28.55977,-1.08813,-0.82252,-1.55936
2024-03-25 04:10:00,2024-03-24 21:05:00,2024-03-24 21:10:00,2024-03-24,22,27.49857,27.76417,27.02733,0.02692,0.02692,0.02692,28.55977,28.55977,28.55977,-1.08813,-0.82252,-1.55936
2024-03-25 04:15:00,2024-03-24 21:10:00,2024-03-24 21:15:00,2024-03-24,22,27.67016,27.93576,27.19892,0.19851,0.19851,0.19851,28.55977,28.55977,28.55977,-1.08813,-0.82252,-1.55936
2024-03-25 04:20:00,2024-03-24 21:15:00,2024-03-24 21:20:00,2024-03-24,22,27.82477,27.98229,27.4381,0.19711,0.19711,0.19711,28.64157,28.64157,28.64157,-1.01391,-0.85638,-1.40057
2024-03-25 04:25:00,2024-03-24 21:20:00,2024-03-24 21:25:00,2024-03-24,22,27.82477,27.98229,27.4381,0.19711,0.19711,0.19711,28.64157,28.64157,28.64157,-1.01391,-0.85638,-1.40057
2024-03-25 04:30:00,2024-03-24 21:25:00,2024-03-24 21:30:00,2024-03-24,22,27.82477,27.98229,27.4381,0.19711,0.19711,0.19711,28.64157,28.64157,28.64157,-1.01391,-0.85638,-1.40057
2024-03-25 04:35:00,2024-03-24 21:30:00,2024-03-24 21:35:00,2024-03-24,22,27.54726,27.64359,27.1336,0.1806,0.1806,0.1806,28.33281,28.33281,28.33281,-0.96615,-0.86982,-1.37981
2024-03-25 04:40:00,2024-03-24 21:35:00,2024-03-24 21:40:00,2024-03-24,22,27.64362,27.74032,27.22841,0.17423,0.17423,0.17423,28.43917,28.43917,28.43917,-0.96978,-0.87308,-1.38499
2024-03-25 04:45:00,2024-03-24 21:40:00,2024-03-24 21:45:00,2024-03-24,22,27.67346,27.77026,27.25775,0.17156,0.17156,0.17156,28.47282,28.47282,28.47282,-0.97092,-0.87412,-1.38663
2024-03-25 04:50:00,2024-03-24 21:45:00,2024-03-24 21:50:00,2024-03-24,22,26.45942,26.54377,26.06761,0.1649,0.1649,0.1649,27.20873,27.20873,27.20873,-0.91421,-0.82987,-1.30602
2024-03-25 04:55:00,2024-03-24 21:50:00,2024-03-24 21:55:00,2024-03-24,22,25.55145,25.63286,25.17333,0.17503,0.17503,0.17503,26.25872,26.25872,26.25872,-0.88229,-0.80089,-1.26042
2024-03-25 05:00:00,2024-03-24 21:55:00,2024-03-24 22:00:00,2024-03-24,22,25.5625,25.6439,25.18438,0.18608,0.18608,0.18608,26.25872,26.25872,26.25872,-0.88229,-0.80089,-1.26042
2024-03-25 05:05:00,2024-03-24 22:00:00,2024-03-24 22:05:00,2024-03-24,23,27.84593,28.23153,27.6445,0.21217,0.21217,0.21217,28.77617,28.77617,28.77617,-1.14241,-0.75681,-1.34385
2024-03-25 05:10:00,2024-03-24 22:05:00,2024-03-24 22:10:00,2024-03-24,23,28.13999,28.52968,27.93642,0.21313,0.21313,0.21313,29.08139,29.08139,29.08139,-1.15453,-0.76484,-1.3581
2024-03-25 05:15:00,2024-03-24 22:10:00,2024-03-24 22:15:00,2024-03-24,23,27.75273,28.13704,27.55198,0.21187,0.21187,0.21187,28.67944,28.67944,28.67944,-1.13857,-0.75427,-1.33933
2024-03-25 05:20:00,2024-03-24 22:15:00,2024-03-24 22:20:00,2024-03-24,23,27.079,27.37777,26.85562,0.20959,0.20959,0.20959,27.92208,27.92208,27.92208,-1.05266,-0.7539,-1.27604
2024-03-25 05:25:00,2024-03-24 22:20:00,2024-03-24 22:25:00,2024-03-24,23,26.53128,26.82398,26.31245,0.2078,0.2078,0.2078,27.35476,27.35476,27.35476,-1.03127,-0.73858,-1.25011
2024-03-25 05:30:00,2024-03-24 22:25:00,2024-03-24 22:30:00,2024-03-24,23,25.70384,25.98736,25.49186,0.2051,0.2051,0.2051,26.4977,26.4977,26.4977,-0.99896,-0.71544,-1.21094
2024-03-25 05:35:00,2024-03-24 22:30:00,2024-03-24 22:35:00,2024-03-24,23,23.83049,23.98726,23.59534,0.19301,0.19301,0.19301,24.49479,24.49479,24.49479,-0.85732,-0.70055,-1.09247
2024-03-25 05:40:00,2024-03-24 22:35:00,2024-03-24 22:40:00,2024-03-24,23,24.13701,24.29581,23.89882,0.19398,0.19398,0.19398,24.81143,24.81143,24.81143,-0.8684,-0.70961,-1.10659
2024-03-25 05:45:00,2024-03-24 22:40:00,2024-03-24 22:45:00,2024-03-24,23,22.03613,22.18103,21.81877,0.18737,0.18737,0.18737,22.6412,22.6412,22.6412,-0.79244,-0.64754,-1.0098
2024-03-25 05:50:00,2024-03-24 22:45:00,2024-03-24 22:50:00,2024-03-24,23,20.0553,20.33443,19.93331,0.18143,0.18143,0.18143,20.67611,20.67611,20.67611,-0.80223,-0.52311,-0.92422
2024-03-25 05:55:00,2024-03-24 22:50:00,2024-03-24 22:55:00,2024-03-24,23,20.22289,20.50436,20.09987,0.18196,0.18196,0.18196,20.84991,20.84991,20.84991,-0.80898,-0.5275,-0.93199
2024-03-25 06:00:00,2024-03-24 22:55:00,2024-03-24 23:00:00,2024-03-24,23,20.62295,20.91002,20.49748,0.18322,0.18322,0.18322,21.2648,21.2648,21.2648,-0.82507,-0.538,-0.95054
2024-03-25 06:05:00,2024-03-24 23:00:00,2024-03-24 23:05:00,2024-03-24,24,26.50407,26.81795,26.35395,0.22527,0.22527,0.22527,27.29414,27.29414,27.29414,-1.01534,-0.70146,-1.16546
2024-03-25 06:10:00,2024-03-24 23:05:00,2024-03-24 23:10:00,2024-03-24,24,26.19391,26.5041,26.04556,0.22418,0.22418,0.22418,26.97313,26.97313,26.97313,-1.0034,-0.69321,-1.15175
2024-03-25 06:15:00,2024-03-24 23:10:00,2024-03-24 23:15:00,2024-03-24,24,25.18681,25.48501,25.04419,0.22061,0.22061,0.22061,25.93083,25.93083,25.93083,-0.96463,-0.66642,-1.10725
2024-03-25 06:20:00,2024-03-24 23:15:00,2024-03-24 23:20:00,2024-03-24,24,25.49083,25.80302,25.3413,0.22754,0.22754,0.22754,26.23395,26.23395,26.23395,-0.97066,-0.65847,-1.12019
2024-03-25 06:25:00,2024-03-24 23:20:00,2024-03-24 23:25:00,2024-03-24,24,25.59744,25.91094,25.44728,0.22793,0.22793,0.22793,26.34425,26.34425,26.34425,-0.97474,-0.66124,-1.1249
2024-03-25 06:30:00,2024-03-24 23:25:00,2024-03-24 23:30:00,2024-03-24,24,24.91112,25.21617,24.76501,0.22543,0.22543,0.22543,25.63415,25.63415,25.63415,-0.94846,-0.64342,-1.09458
2024-03-25 06:35:00,2024-03-24 23:30:00,2024-03-24 23:35:00,2024-03-24,24,22.69334,22.95456,22.54407,0.21199,0.21199,0.21199,23.32332,23.32332,23.32332,-0.84197,-0.58075,-0.99124
2024-03-25 06:40:00,2024-03-24 23:35:00,2024-03-24 23:40:00,2024-03-24,24,21.94075,22.19326,21.79646,0.20932,0.20932,0.20932,22.54532,22.54532,22.54532,-0.81389,-0.56138,-0.95818
2024-03-25 06:45:00,2024-03-24 23:40:00,2024-03-24 23:45:00,2024-03-24,24,20.36169,20.59592,20.22785,0.20371,0.20371,0.20371,20.91294,20.91294,20.91294,-0.75496,-0.52073,-0.8888
2024-03-25 06:50:00,2024-03-24 23:45:00,2024-03-24 23:50:00,2024-03-24,24,19.76952,20.0807,19.6902,0.20191,0.20191,0.20191,20.33844,20.33844,20.33844,-0.77083,-0.45965,-0.85015
2024-03-25 06:55:00,2024-03-24 23:50:00,2024-03-24 23:55:00,2024-03-24,24,20.58928,20.91345,20.50665,0.20483,0.20483,0.20483,21.18746,21.18746,21.18746,-0.803,-0.47884,-0.88564
2024-03-25 07:00:00,2024-03-24 23:55:00,2024-03-25 00:00:00,2024-03-24,24,23.62513,23.99741,23.53024,0.21565,0.21565,0.21565,24.33165,24.33165,24.33165,-0.92217,-0.5499,-1.01706
2024-03-25 07:05:00,2024-03-25 00:00:00,2024-03-25 00:05:00,2024-03-25,1,25.61765,25.75118,25.38463,0.27316,0.27316,0.27316,26.18232,26.18232,26.18232,-0.83783,-0.7043,-1.07086
2024-03-25 07:10:00,2024-03-25 00:05:00,2024-03-25 00:10:00,2024-03-25,1,27.42989,27.57293,27.18027,0.28005,0.28005,0.28005,28.04736,28.04736,28.04736,-0.89752,-0.75447,-1.14714
2024-03-25 07:15:00,2024-03-25 00:10:00,2024-03-25 00:15:00,2024-03-25,1,27.26603,27.40839,27.0176,0.246,0.246,0.246,27.91325,27.91325,27.91325,-0.89322,-0.75087,-1.14165
2024-03-25 07:20:00,2024-03-25 00:15:00,2024-03-25 00:20:00,2024-03-25,1,26.75165,26.94628,26.55428,0.24415,0.24415,0.24415,27.4121,27.4121,27.4121,-0.9046,-0.70997,-1.10197
2024-03-25 07:25:00,2024-03-25 00:20:00,2024-03-25 00:25:00,2024-03-25,1,26.78508,26.9797,26.58771,0.27757,0.27757,0.27757,27.4121,27.4121,27.4121,-0.9046,-0.70997,-1.10197
2024-03-25 07:30:00,2024-03-25 00:25:00,2024-03-25 00:30:00,2024-03-25,1,26.12782,26.31789,25.93508,0.24175,0.24175,0.24175,26.76946,26.76946,26.76946,-0.88339,-0.69333,-1.07613
2024-03-25 07:35:00,2024-03-25 00:30:00,2024-03-25 00:35:00,2024-03-25,1,25.68722,25.9828,25.55791,0.24137,0.24137,0.24137,26.39064,26.39064,26.39064,-0.94478,-0.64921,-1.0741
2024-03-25 07:40:00,2024-03-25 00:35:00,2024-03-25 00:40:00,2024-03-25,1,25.4052,25.69751,25.27732,0.24042,0.24042,0.24042,26.09913,26.09913,26.09913,-0.93435,-0.64204,-1.06223
2024-03-25 07:45:00,2024-03-25 00:40:00,2024-03-25 00:45:00,2024-03-25,1,23.88215,24.15682,23.76197,0.2353,0.2353,0.2353,24.52483,24.52483,24.52483,-0.87799,-0.60331,-0.99816
2024-03-25 07:50:00,2024-03-25 00:45:00,2024-03-25 00:50:00,2024-03-25,1,22.76211,22.97675,22.63379,0.23201,0.23201,0.23201,23.33033,23.33033,23.33033,-0.80023,-0.58559,-0.92855
2024-03-25 07:55:00,2024-03-25 00:50:00,2024-03-25 00:55:00,2024-03-25,1,20.72294,20.91822,20.6062,0.22511,0.22511,0.22511,21.22588,21.22588,21.22588,-0.72805,-0.53277,-0.84479
2024-03-25 08:00:00,2024-03-25 00:55:00,2024-03-25 01:00:00,2024-03-25,1,20.50775,20.70098,20.39223,0.22438,0.22438,0.22438,21.0038,21.0038,21.0038,-0.72043,-0.5272,-0.83595
2024-03-25 08:05:00,2024-03-25 01:00:00,2024-03-25 01:05:00,2024-03-25,2,24.81202,25.18206,24.77374,0.24374,0.24374,0.24374,25.52019,25.52019,25.52019,-0.9519,-0.58186,-0.99018
2024-03-25 08:10:00,2024-03-25 01:05:00,2024-03-25 01:10:00,2024-03-25,2,25.67657,26.05959,25.63695,0.24718,0.24718,0.24718,26.41466,26.41466,26.41466,-0.98527,-0.60225,-1.02489
2024-03-25 08:15:00,2024-03-25 01:10:00,2024-03-25 01:15:00,2024-03-25,2,25.59382,25.97559,25.55432,0.24685,0.24685,0.24685,26.32904,26.32904,26.32904,-0.98207,-0.6003,-1.02157
2024-03-25 08:20:00,2024-03-25 01:15:00,2024-03-25 01:20:00,2024-03-25,2,24.89709,25.25802,24.85102,0.24405,0.24405,0.24405,25.5976,25.5976,25.5976,-0.94455,-0.58363,-0.99063
2024-03-25 08:25:00,2024-03-25 01:20:00,2024-03-25 01:25:00,2024-03-25,2,24.87154,25.23209,24.82551,0.24394,0.24394,0.24394,25.57117,25.57117,25.57117,-0.94358,-0.58302,-0.9896
2024-03-25 08:30:00,2024-03-25 01:25:00,2024-03-25 01:30:00,2024-03-25,2,24.69717,25.05518,24.65147,0.24325,0.24325,0.24325,25.39084,25.39084,25.39084,-0.93692,-0.57891,-0.98263
2024-03-25 08:35:00,2024-03-25 01:30:00,2024-03-25 01:35:00,2024-03-25,2,23.3722,23.65285,23.28585,0.23228,0.23228,0.23228,23.98665,23.98665,23.98665,-0.84673,-0.56608,-0.93308
2024-03-25 08:40:00,2024-03-25 01:35:00,2024-03-25 01:40:00,2024-03-25,2,16.9299,17.13271,16.86749,0.20725,0.20725,0.20725,17.33456,17.33456,17.33456,-0.61191,-0.4091,-0.67431
2024-03-25 08:45:00,2024-03-25 01:40:00,2024-03-25 01:45:00,2024-03-25,2,14.98851,15.16787,14.93333,0.19971,0.19971,0.19971,15.32995,15.32995,15.32995,-0.54115,-0.36179,-0.59634
2024-03-25 08:50:00,2024-03-25 01:45:00,2024-03-25 01:50:00,2024-03-25,2,14.98857,15.17559,14.94104,0.19976,0.19976,0.19976,15.32995,15.32995,15.32995,-0.54115,-0.35412,-0.58867
2024-03-25 08:55:00,2024-03-25 01:50:00,2024-03-25 01:55:00,2024-03-25,2,14.51075,14.69175,14.46475,0.1979,0.1979,0.1979,14.83658,14.83658,14.83658,-0.52373,-0.34272,-0.56972
2024-03-25 09:00:00,2024-03-25 01:55:00,2024-03-25 02:00:00,2024-03-25,2,13.51792,13.68642,13.4751,0.19404,0.19404,0.19404,13.81142,13.81142,13.81142,-0.48754,-0.31904,-0.53036
2024-03-25 09:05:00,2024-03-25 02:00:00,2024-03-25 02:05:00,2024-03-25,3,14.95693,15.15736,14.92326,0.20444,0.20444,0.20444,15.30024,15.30024,15.30024,-0.54775,-0.34732,-0.58141
2024-03-25 09:10:00,2024-03-25 02:05:00,2024-03-25 02:10:00,2024-03-25,3,13.56482,13.74641,13.53432,0.19889,0.19889,0.19889,13.8622,13.8622,13.8622,-0.49627,-0.31467,-0.52676
2024-03-25 09:15:00,2024-03-25 02:10:00,2024-03-25 02:15:00,2024-03-25,3,12.55157,12.71945,12.52338,0.19485,0.19485,0.19485,12.81551,12.81551,12.81551,-0.4588,-0.29091,-0.48699
2024-03-25 09:20:00,2024-03-25 02:15:00,2024-03-25 02:20:00,2024-03-25,3,12.17863,12.35278,12.15624,0.19337,0.19337,0.19337,12.4393,12.4393,12.4393,-0.45403,-0.27988,-0.47643
2024-03-25 09:25:00,2024-03-25 02:20:00,2024-03-25 02:25:00,2024-03-25,3,12.05279,12.22512,12.03063,0.19287,0.19287,0.19287,12.30921,12.30921,12.30921,-0.44929,-0.27696,-0.47144
2024-03-25 09:30:00,2024-03-25 02:25:00,2024-03-25 02:30:00,2024-03-25,3,12.08763,12.26047,12.06541,0.193,0.193,0.193,12.34523,12.34523,12.34523,-0.4506,-0.27777,-0.47282
2024-03-25 09:35:00,2024-03-25 02:30:00,2024-03-25 02:35:00,2024-03-25,3,10.34974,10.5787,10.36776,0.18196,0.18196,0.18196,10.60027,10.60027,10.60027,-0.43249,-0.20353,-0.41447
2024-03-25 09:40:00,2024-03-25 02:35:00,2024-03-25 02:40:00,2024-03-25,3,9.87883,10.09723,9.89602,0.18012,0.18012,0.18012,10.11125,10.11125,10.11125,-0.41254,-0.19414,-0.39535
2024-03-25 09:45:00,2024-03-25 02:40:00,2024-03-25 02:45:00,2024-03-25,3,9.85677,10.07468,9.87392,0.18003,0.18003,0.18003,10.08835,10.08835,10.08835,-0.4116,-0.1937,-0.39445
2024-03-25 09:50:00,2024-03-25 02:45:00,2024-03-25 02:50:00,2024-03-25,3,10.02931,10.2729,10.05397,0.18076,0.18076,0.18076,10.27818,10.27818,10.27818,-0.42963,-0.18603,-0.40496
2024-03-25 09:55:00,2024-03-25 02:50:00,2024-03-25 02:55:00,2024-03-25,3,11.64368,11.92704,11.67237,0.18708,0.18708,0.18708,11.95637,11.95637,11.95637,-0.49978,-0.21641,-0.47108
2024-03-25 10:00:00,2024-03-25 02:55:00,2024-03-25 03:00:00,2024-03-25,3,12.79103,13.10267,12.82259,0.19158,0.19158,0.19158,13.14909,13.14909,13.14909,-0.54963,-0.238,-0.51807
2024-03-25 10:05:00,2024-03-25 03:00:00,2024-03-25 03:05:00,2024-03-25,4,13.18275,13.4014,13.15441,0.18813,0.18813,0.18813,13.49669,13.49669,13.49669,-0.50208,-0.28343,-0.53042
2024-03-25 10:10:00,2024-03-25 03:05:00,2024-03-25 03:10:00,2024-03-25,4,13.08906,13.30614,13.06092,0.18778,0.18778,0.18778,13.39976,13.39976,13.39976,-0.49847,-0.28139,-0.52661
2024-03-25 10:15:00,2024-03-25 03:10:00,2024-03-25 03:15:00,2024-03-25,4,13.90231,14.13302,13.87241,0.19086,0.19086,0.19086,14.24122,14.24122,14.24122,-0.52977,-0.29907,-0.55968
2024-03-25 10:20:00,2024-03-25 03:15:00,2024-03-25 03:20:00,2024-03-25,4,13.91155,14.14814,13.87877,0.1909,0.1909,0.1909,14.25226,14.25226,14.25226,-0.53161,-0.29502,-0.56439
